204.09395872754976	1837.6219978011213	-0.5070007476806637
204.10167752312316	1837.1220573844766	-0.5070007476806637
204.1089263380071	1836.622109932555	-0.5070007476806637
204.11757513064197	1836.1221851192859	-0.5076167539984291
204.1265899850299	1835.6222664602096	-0.5078750324521848
204.13578301342193	1835.1223512640927	-0.5084088116741029
204.14497604181395	1834.6224360679757	-0.508942590896021
204.1449655930146	1834.1224376106811	-0.5101846028834777
204.14424190200862	1833.622440093173	-0.5115841589008977
204.14351821100263	1833.122442575665	-0.5129837149183177
204.14279451999664	1832.622445058157	-0.5143832709357378
204.14207082899065	1832.1224475406489	-0.5157828269531578
204.14136783322976	1831.6224489420533	-0.5167352971545927
204.14066483746888	1831.1224503434578	-0.5176877673560275
204.139961841708	1830.6224517448622	-0.5186402375574624
204.1392588459471	1830.1224531462667	-0.5195927077588972
204.13882790271907	1829.6224533501445	-0.5197274882446228
204.13839695949105	1829.1224535540223	-0.5198622687303484
204.13796601626302	1828.6224537579	-0.5199970492160739
204.13446432687704	1828.122466361132	-0.5205812105096018
204.13096263749105	1827.6224789643638	-0.5211653718031297
204.12746094810507	1827.1224915675957	-0.5217495330966576
204.1262216980424	1826.6224960639615	-0.5234701739625927
204.12498244797973	1826.1225005603274	-0.5251908148285277
204.12374319791707	1825.6225050566932	-0.5269114556944627
204.12710548917676	1825.1225164517052	-0.5272112551052821
204.13046778043645	1824.6225278467173	-0.5275110545161015
204.13383007169614	1824.1225392417293	-0.5278108539269208
204.1439220966347	1823.6226420497087	-0.5287847340615897
204.15401412157325	1823.122744857688	-0.5297586141962585
204.1641061465118	1822.6228476656675	-0.5307324943309273
204.17419817145037	1822.1229504736468	-0.5317063744655961
204.18429019638893	1821.6230532816262	-0.5326802546002649
204.1943822213275	1821.1231560896056	-0.5336541347349337
204.2050304447581	1820.6232694978	-0.5337574346927384
204.21567866818873	1820.1233829059945	-0.5338607346505431
204.22632689161935	1819.623496314189	-0.5339640346083477
204.2315109187988	1819.1235239856144	-0.5348565153577757
204.23669494597823	1818.6235516570398	-0.5357489961072036
204.24187897315767	1818.1235793284652	-0.5366414768566315
204.24615683031539	1817.6235976923342	-0.5368934092229849
204.25019091660363	1817.1236152616257	-0.5357553711778128
204.25422500289187	1816.6236328309171	-0.5346173331326407
204.25825908918011	1816.1236504002086	-0.5334792950874686
204.26197090264793	1815.623665891918	-0.532170131118514
204.26568271611575	1815.1236813836276	-0.5308609671495593
204.26939452958356	1814.6236968753371	-0.5295518031806047
204.2703062232356	1814.1237005155256	-0.5278757990453723
204.27121791688762	1813.623704155714	-0.5261997949101399
204.27212961053965	1813.1237077959024	-0.5245237907749075
204.27285812012735	1812.6237096840136	-0.5233587236205586
204.27358662971506	1812.1237115721249	-0.5221936564662096
204.27431513930276	1811.623713460236	-0.5210285893118607
204.27485625010513	1811.1237147469394	-0.5200316435530776
204.2753973609075	1810.6237160336427	-0.5190346977942946
204.27593847170988	1810.123717320346	-0.5180377520355115
204.27989569944896	1809.6237347466626	-0.5167087067056879
204.28385292718804	1809.1237521729793	-0.5153796613758643
204.28781015492712	1808.6237695992959	-0.5140506160460407
204.2916243225411	1808.1237842174448	-0.5137859264727094
204.2954384901551	1807.6237988355938	-0.513521236899378
204.2992526577691	1807.1238134537427	-0.5132565473260466
204.30320709703483	1806.6238292843084	-0.5136955521529918
204.30716153630055	1806.123845114874	-0.5141345569799369
204.31111597556628	1805.6238609454397	-0.5145735618068821
204.31533237193355	1805.123879062047	-0.5151551810307227
204.31954876830082	1804.6238971786545	-0.5157368002545633
204.3237651646681	1804.123915295262	-0.5163184194784038
204.32798156103536	1803.6239334118693	-0.5169000387022444
204.33219795740263	1803.1239515284767	-0.517481657926085
204.33650215590376	1802.623970072693	-0.5176148788837266
204.3408063544049	1802.1239886169094	-0.5177480998413682
204.34511055290602	1801.6240071611257	-0.5178813207990097
204.3494191845798	1801.124025726972	-0.5179158830095325
204.35372781625358	1800.624044292818	-0.5179504452200553
204.35803644792736	1800.1240628586643	-0.5179850074305781
204.36207628903549	1799.6240795208953	-0.5185695048200656
204.3661161301436	1799.1240961831263	-0.5191540022095531
204.37015597125173	1798.6241128453573	-0.5197384995990406
204.37398800981396	1798.1241275597624	-0.5199107464326336
204.37796332137884	1797.6241434302926	-0.5196515625030363
204.38193863294373	1797.1241593008228	-0.5193923785734391
204.38591394450862	1796.624175171353	-0.5191331946438419
204.38991022123446	1796.1241912457265	-0.5188108791510073
204.3939064979603	1795.6242073201	-0.5184885636581728
204.39790277468614	1795.1242233944733	-0.5181662481653382
204.39988566012255	1794.62422733964	-0.5180508519149182
204.40186854555895	1794.1242312848065	-0.5179354556644982
204.40385143099536	1793.624235229973	-0.5178200594140782
204.40583431643176	1793.1242391751396	-0.5177046631636582
204.40781720186817	1792.6242431203061	-0.5175892669132381
204.40980008730457	1792.1242470654727	-0.5174738706628181
204.41178297274098	1791.6242510106392	-0.5173584744123981
204.41376585817738	1791.1242549558058	-0.5172430781619781
204.4157487436138	1790.6242589009723	-0.5171276819115581
204.4177316290502	1790.124262846139	-0.5170122856611381
204.42165733295712	1789.6242783632422	-0.5166871529208671
204.42558303686405	1789.1242938803455	-0.5163620201805961
204.42950874077098	1788.6243093974488	-0.516036887440325
204.434040299176	1788.1243306759875	-0.5151748755660012
204.43557602257874	1787.6243331007545	-0.5154323919692532
204.4371117459815	1787.1243355255215	-0.5156899083725052
204.43864746938425	1786.6243379502885	-0.5159474247757572
204.43999360610565	1786.1243398498555	-0.5156516558441592
204.44133974282704	1785.6243417494225	-0.5153558869125612
204.44268587954843	1785.1243436489895	-0.5150601179809632
204.44681236708539	1784.6243606773278	-0.515047915283086
204.45093885462234	1784.1243777056661	-0.5150357125852089
204.4550653421593	1783.6243947340045	-0.5150235098873317
204.45919182969624	1783.1244117623428	-0.5150113071894545
204.46370693872836	1782.624432148976	-0.5150084763442903
204.4682220477605	1782.1244525356092	-0.515005645499126
204.47273715679262	1781.6244729222424	-0.5150028146539617
204.47706998280842	1781.1244916959768	-0.5150020612393913
204.4814028088242	1780.6245104697111	-0.5150013078248209
204.48573563484	1780.1245292434455	-0.5150005544102505
204.48750703993255	1779.6245323813314	-0.5150004443748888
204.4892784450251	1779.1245355192173	-0.5150003343395271
204.49104985011763	1778.6245386571031	-0.5150002243041654
204.49257076515244	1778.124540970291	-0.5150001793212577
204.4982193897631	1777.6245737277764	-0.5140785219525171
204.50386801437378	1777.1246064852617	-0.5131568645837765
204.50951663898445	1776.624639242747	-0.5122352072150359
204.5114195895601	1776.124644428978	-0.5109842142944526
204.51332254013573	1775.624649615209	-0.5097332213738693
204.51522549071137	1775.1246548014399	-0.5084822284532861
204.51795873051742	1774.7869977997616	-0.5080001983642575
204.51795873051742	1774.7869977997616	-0.5080001983642575
204.52386236365692	1774.2870338794562	-0.5068931714625597
204.5297659967964	1773.7870699591508	-0.505786144560862
204.5321049993786	1773.287076358321	-0.5048227151727712
204.53444400196076	1772.7870827574911	-0.5038592857846804
204.53678300454294	1772.2870891566613	-0.5028958563965896
204.53875295194018	1771.787094428997	-0.5017161889866886
204.54072289933742	1771.2870997013329	-0.5005365215767875
204.54269284673467	1770.7871049736686	-0.49935685416688647
204.5446627941319	1770.2871102460044	-0.4981771867569854
204.55047021035352	1769.7871449905297	-0.4971686061062943
204.55627762657514	1769.287179735055	-0.4961600254556032
204.56208504279675	1768.7872144795801	-0.49515144480491213
204.56807478146345	1768.2872511248117	-0.49427570543968447
204.5719587309868	1767.886997800786	-0.49300080871581997
204.5719587309868	1767.886997800786	-0.49300080871581997
204.57358315344527	1767.387000544976	-0.4933255147579598
204.57520757590373	1766.887003289166	-0.4936502208000997
204.5768319983622	1766.3870060333559	-0.49397492684223954
204.57849758531734	1765.8870088076112	-0.49398315695306094
